GBE_ID	ALL_ID	BETA	SE	Z_STAT	P	AIC	BY_ADJ_P
HC1581	DQA1_102	-0.0800082020841235	0.00937716791451743	-8.532235192275639	1.43546850698727e-17	261290.88358440102	5.748696457910627e-14
HC221	DQB1_602	-0.124788585855928	0.014636875736039	-8.525629929936	1.51980435220923e-17	160702.405249519	6.069765486491043e-14
HC38	A_101	0.19498855471068102	0.022879263891017996	8.522501232534442	1.5614398947801e-17	56602.50221616941	6.219010333761646e-14
HC881	DQA1_301	0.31978274786936794	0.0376172885584219	8.500951560416889	1.8804283156967002e-17	22414.2982677384	7.469092026882645e-14
HC422	DRB1_103	0.890168200243749	0.10473911521400599	8.49890891693067	1.91380993336348e-17	16261.3085230317	7.581027607282847e-14
HC78	DRB1_401	0.13803552319095497	0.0162614859491959	8.48849383274104	2.0933234290347603e-17	143369.45319233	8.269648693831489e-14
HC1021	DQA1_103	-0.16445607485834499	0.0194159210696678	-8.47016601830258	2.45043532235589e-17	211654.764946844	9.654251592614004e-14
HC1159	C_1601	-0.35088147344406	0.0414686209954837	-8.46137308212573	2.64247548498231e-17	87302.3668522551	1.0382791903143498e-13
HC221	DRB5_9901	0.11872790439384699	0.0140626780235949	8.44276632051453	3.0991427420296694e-17	160672.033911201	1.2144390747179796e-13
HC303	DRB1_1301	-0.850858121347186	0.10082138355095699	-8.439262499479058	3.193461786549289e-17	27206.4933186944	1.2480442517374172e-13
HC1158	DQA1_201	-0.10264112063267801	0.0121716028682338	-8.43283516097597	3.3738978692874606e-17	211378.336348087	1.315035334324032e-13
HC219	DRB4_103	0.0989697784489932	0.0117417989887631	8.42884284969514	3.4910002888017e-17	143832.113935347	1.3570495628522076e-13
HC221	DRB5_101	-0.12114900049569	0.014375565945832999	-8.42742476728763	3.533553141285e-17	162074.092287096	1.369937880442688e-13
HC643	B_4403	-0.189730815100883	0.0225380494045146	-8.418244706788041	3.8216688333447595e-17	156259.39471877698	1.47770857269268e-13
HC221	DRB1_1501	-0.121229393916022	0.0144090501367971	-8.413420230000629	3.9822512273069206e-17	161749.618622736	1.5357267440867976e-13
HC1242	DRB1_103	0.8712516005251659	0.10364803292100801	8.40586720241149	4.2471150252128295e-17	16692.8414630019	1.633548020449996e-13
HC430	DRB1_1501	-0.23333193059714702	0.0278234900116325	-8.38614891588348	5.02326949602336e-17	61516.75169776611	1.926992277999189e-13
HC1158	DRB1_701	-0.102023971947093	0.0121687413190961	-8.384102288951581	5.111433140121989e-17	211337.603986395	1.9556665211427307e-13
HC6	B_2705	0.47768747811833895	0.0569892623628324	8.38206108156051	5.20088311018004e-17	31799.504029738702	1.9846815054070917e-13
HC201	DRB4_9901	0.22398188051387302	0.0267396382723169	8.37639904597202	5.45716626812059e-17	37302.105359383	2.0770430807289645e-13
HC430	DRB5_101	-0.231541663960343	0.0277420453145827	-8.346236239425089	7.047277561800759e-17	61629.021248560595	2.6752676926424393e-13
HC1212	DQB1_602	-0.23023495888526702	0.0276657424130775	-8.32202351368803	8.647415013764411e-17	63042.4662166321	3.2741808602712837e-13
HC170	DQA1_501	0.4287182093364771	0.0515708619089438	8.31318681649037	9.31656779334215e-17	12208.5144146079	3.518404247481285e-13
HC219	B_4403	-0.19283276323290802	0.0232062857804476	-8.30950566830383	9.6101566073384e-17	149539.833927814	3.61990015966934e-13
HC219	DRB3_9901	-0.0883891412247406	0.0106379183588702	-8.30887568816879	9.66130670992636e-17	147709.559029686	3.629787798223719e-13
HC125	DQB1_201	0.117052695342404	0.0140989027728125	8.30225565978945	1.02153087878229e-16	148542.848004197	3.828062238472912e-13
HC1581	DRB1_301	0.0823627846596563	0.00992685453046315	8.29696702081253	1.0680301191446701e-16	261908.818619272	3.9920501244836626e-13
HC1581	B_801	0.0834763388196717	0.010063164807230999	8.29523717624982	1.0836876989685502e-16	261574.725919019	4.040215018999495e-13
HC810	DQA1_301	-0.415415532512199	0.0501054810263257	-8.29082016584049	1.12470221482392e-16	20245.2031117924	4.182428986583222e-13
HC1159	B_4403	-0.29306071634305103	0.0354562835896598	-8.26540987021317	1.3921559068852902e-16	87171.8780348553	5.163835709955346e-13
HC303	DRB3_202	-0.430054722370216	0.0521123498252312	-8.252453090533969	1.55175815889069e-16	27016.1656203057	5.741229505765963e-13
HC125	DRB1_301	0.11614281160175399	0.01410867202197	8.232015842518491	1.84088900583125e-16	148932.996809257	6.793719330597204e-13
HC221	DRB4_9901	-0.0837819733274153	0.010182773375919	-8.227814784285481	1.90659581944082e-16	159674.998714843	7.018439215079702e-13
HC1212	DRB3_202	-0.23694350149110102	0.0288018942644494	-8.2266638199406	1.9249974761812698e-16	63080.0843159429	7.068328907564112e-13
HC1159	C_304	-0.247767447694275	0.030122221845676	-8.22540412070704	1.94533830405814e-16	87099.1079111724	7.12507038035283e-13
HC1036	DQA1_102	-0.0765367292771495	0.00930582630505735	-8.224603250498541	1.95838027538587e-16	263841.765164071	7.154861364110875e-13
HC151	DQA1_301	-0.425922987669689	0.0518063672447975	-8.221440921674759	2.01072548912901e-16	19249.5607529997	7.327737182138712e-13
HC646	C_401	0.591639826836717	0.0720331365000796	8.21343975263472	2.1494059435314e-16	10982.8184420128	7.813599830515833e-13
HC55	DRB4_103	-0.23203466864604602	0.0282711421014954	-8.207474173240861	2.25890030164115e-16	40462.5115193053	8.191210803453835e-13
HC303	C_602	-0.534427864584886	0.0651601171252935	-8.201763412383961	2.3688615201644196e-16	27280.0060963571	8.568636502163598e-13
HC1212	DRB5_9901	0.21707893646272897	0.0264998734813551	8.19169708925074	2.57568210386007e-16	62972.7766231876	9.2936858426171e-13
HC1236	B_801	0.265668065181137	0.0325037544559713	8.17345779365284	2.9967422732333704e-16	35185.7312768971	1.0786274376019512e-12
HC219	DQA1_201	-0.121725828451063	0.0149098283426839	-8.164133459711639	3.23750809718931e-16	149561.182653366	1.162416918106463e-12
HC303	DQB1_603	-0.807535563330328	0.0989385470795535	-8.16199132862759	3.2954586451901904e-16	27107.3493172573	1.1803166928772965e-12
HC643	A_6802	0.446989080925105	0.054771579758990996	8.160967474226089	3.3235166599261003e-16	156656.698576509	1.187448517134692e-12
HC654	DQB1_201	0.33146452683625705	0.0407052307079363	8.14304503552737	3.85458807866355e-16	23373.4769226348	1.3738260857265136e-12
HC645	B_5701	-0.567323879274159	0.0696814759594333	-8.14167426080987	3.8984892496987405e-16	47762.78652254809	1.3860840840967225e-12
HC151	A_201	-0.364028787244723	0.0448769858629077	-8.1117031423807	4.991512581645599e-16	19099.5433825443	1.7662049861280304e-12
HC430	DQB1_602	-0.228540445628425	0.0281741911214098	-8.11169501348185	4.99184658954403e-16	61179.372540156204	1.7662049861280304e-12
HC620	DQB1_201	0.132389385291612	0.016339315724087	8.102504873961589	5.383898504790599e-16	116647.391190123	1.9003075986317942e-12
HC221	DQA1_102	-0.103413203075346	0.0127702926890823	-8.09795089221069	5.589262101302019e-16	161683.441317817	1.968027791899172e-12
HC382	B_801	0.0810476476600289	0.0100091105576377	8.09738759436353	5.615194695667371e-16	263977.178772038	1.9723946456189967e-12
HC1102	DRB4_9901	0.20584066285245198	0.0254452108526378	8.08956404584534	5.98786623411864e-16	40269.354501737704	2.0982433322358158e-12
HC1132	DPB1_1101	0.5326508732089901	0.0658513341735403	8.08868764610414	6.03110168386748e-16	32639.263677399398	2.1083256293485645e-12
HC382	DRB1_301	0.0798581436445244	0.00987380670151995	8.08787796425377	6.07131903975255e-16	264304.903486509	2.1173071580597163e-12
HC654	DRB1_301	0.329891751401773	0.0408183908973923	8.08193914921934	6.374491300650509e-16	23352.564501384903	2.2177296471147636e-12
HC219	DRB1_701	-0.120390888513914	0.0149011833775573	-8.07928373629945	6.51482856393646e-16	149559.285177361	2.261157395383491e-12
HC96	DQA1_201	-0.44269341543961205	0.0548454486408009	-8.07165273346459	6.935289508526161e-16	21826.1911123832	2.401372825305414e-12
HC648	C_304	0.351764774699531	0.0435914779872055	8.06957669117752	7.05423128141012e-16	31733.0061159461	2.436768859111954e-12
HC652	DQB1_602	-0.146304990954541	0.0181480395939326	-8.06175180505201	7.52087817189441e-16	115819.564525594	2.5918226379231296e-12
HC810	A_201	-0.349414255777474	0.0433608955905425	-8.058280416460889	7.737516025732981e-16	20097.2327698328	2.6601908626634286e-12
HC1159	B_5001	0.512124732597076	0.0635689045916365	8.05621452637795	7.869347482036719e-16	87316.5349976999	2.698819072581957e-12
HC430	DRB3_202	-0.23596291346237197	0.029290542528689997	-8.0559420581318	7.8868989643369e-16	61209.5485425245	2.698819072581957e-12
HC321	C_701	0.509010252338394	0.06319120145545	8.05508109696645	7.94261304116797e-16	8928.8369246486	2.7115188127805417e-12
HC303	B_3501	-0.88678816465938	0.110298072545566	-8.03992439934098	8.98939157161833e-16	27137.4428899152	3.061706962774563e-12
HC303	DQB1_302	-0.47433381924610796	0.0590049058835968	-8.03888782030871	9.06575268534263e-16	27285.8573408025	3.080517409602948e-12
HC534	DRB4_103	0.121104313819022	0.0150820529043226	8.02969692436978	9.771375092416098e-16	99783.99554771061	3.3125643350280594e-12
HC652	DRB1_1501	-0.143416164044684	0.0178750713801325	-8.02324986540116	1.0298357121714301e-15	116484.99983564	3.4831146532839708e-12
HC1132	C_501	-0.39264573436399797	0.0490259561513142	-8.00893577989856	1.1570530575964698e-15	32632.2895816038	3.9043309186697894e-12
cancer1003	DQA1_101	0.10809113932957001	0.0135038681796379	8.00445752962532	1.19994459402067e-15	162040.70280775	4.039711862300662e-12
HC1132	DRB5_9901	0.33598215562555106	0.0419972383887241	8.00010116178877	1.24317033481192e-15	32387.7275884385	4.175591464562056e-12
HC430	DRB5_9901	0.215734264546688	0.0269893561477226	7.99330904249423	1.31364285181624e-15	61102.526591214	4.4021530989160246e-12
HC1132	B_5701	-0.8001878020598249	0.100133975927807	-7.991171774071259	1.33662165552952e-15	32613.8662459581	4.4688841505258815e-12
HC96	DRB1_701	-0.43676068939655605	0.0547136804459592	-7.9826596536115995	1.4321338924557902e-15	21807.171730323502	4.777264400524549e-12
HC643	C_602	-0.144742022539815	0.0181339551889408	-7.9818231065270995	1.4418756901957502e-15	156520.507301399	4.798779575058837e-12
HC654	DQB1_302	0.36777835118870705	0.0461833908872044	7.9634332629872695	1.67330278412362e-15	23432.111521091	5.556318159795761e-12
HC652	DRB5_101	-0.14153783730535402	0.017821100583718004	-7.942149063154281	1.98707931826933e-15	116748.252476795	6.5832389548693064e-12
HC1132	DQA1_103	-0.6181789550690611	0.0778603950176893	-7.93958154114959	2.02864489937448e-15	32573.2409469781	6.705706428123375e-12
HC430	DRB4_101	-0.30783670333617896	0.03882360435685	-7.9291119007569595	2.20718597950172e-15	60481.3610188955	7.279369285141233e-12
HC219	A_6802	0.44552836607048496	0.0562294049253674	7.92340531901109	2.31092738904157e-15	149929.54229588198	7.604307424941827e-12
HC1581	DQB1_201	0.0785226816991807	0.00993360684775334	7.90475029892491	2.68471212720465e-15	261149.11858180398	8.814381569032383e-12
HC1212	DRB4_101	-0.300213088142534	0.037984204876699	-7.90362965651273	2.70897095927949e-15	62321.5347384481	8.874040997748867e-12
HC1233	B_801	0.57328593860061	0.0726148859573012	7.89488175933667	2.9059059712147605e-15	7693.12807678277	9.497816859851784e-12
HC652	DRB5_9901	0.13727455096915	0.0174132866216069	7.88332231313621	3.1878936696521e-15	115797.09817227199	1.0396170577003473e-11
HC1024	DRB4_103	0.18042026837074698	0.0229030906550493	7.877551160588469	3.3385950193137695e-15	49035.663388826906	1.0863326175851854e-11
HC1581	DQA1_501	0.0677120248059292	0.00860551835498042	7.8684423195426705	3.59084044193504e-15	256658.21768449	1.1658075383964991e-11
HC620	DRB1_301	0.128475809281845	0.0163679410203986	7.84923461794809	4.18583911653724e-15	116930.915942263	1.3559607259958985e-11
HC38	B_801	-0.23144503056910298	0.0295036394953661	-7.8446264436445	4.34244165752126e-15	56516.0501555338	1.4035715054291241e-11
HC643	B_5701	-0.216260078287511	0.0276576451712597	-7.81917899909413	5.316896070742429e-15	156540.71608122802	1.71473427521639e-11
HC1024	DRB4_9901	-0.162774367638743	0.0208377580935901	-7.81151057170655	5.65066093549727e-15	50424.624356199805	1.8183527552328104e-11
HC1021	DQB1_603	-0.15807838908382799	0.0202398261569068	-7.81026417214972	5.70682444218505e-15	210788.896468067	1.8323808832521316e-11
HC201	DQA1_301	-0.257167991434502	0.0329852133660719	-7.79646287505966	6.3666541397482006e-15	37702.228189967005	2.0397500564454854e-11
HC643	DRB4_103	0.089115578822114	0.011442236303511	7.788300858178309	6.79163092153024e-15	150365.518828794	2.1711324916918917e-11
HC219	B_5701	-0.222059272726155	0.0285340555309627	-7.78225417291963	7.1243548447964e-15	149811.98930658802	2.272513305842973e-11
HC1132	B_702	-0.32908376939555	0.0424052731521499	-7.76044451393577	8.46322251385754e-15	32589.403679824703	2.6936885106208215e-11
HC1242	DRB1_101	0.4497452375696	0.058011789987833	7.75265230850362	8.999277649757351e-15	16562.4245835228	2.8580647131564697e-11
HC219	DPB1_301	-0.17164394716647	0.0221725590139365	-7.741278174458049	9.842229423042482e-15	136442.600685669	3.1189811139568574e-11
HC1159	B_4701	0.733735760325472	0.0949218447655355	7.7298935997067595	1.0763650946771999e-14	87363.7466647328	3.4035785085787944e-11
HC1102	DQA1_301	-0.24125681453677397	0.0313170683123518	-7.70368452533661	1.32197979949081e-14	40739.223439000896	4.1711896467214034e-11
HC1036	DRB1_301	0.0760575532833194	0.00987537277855254	7.70173997365467	1.3422581247243701e-14	264482.489301943	4.226025788087161e-11
HC219	DPB1_201	0.129912688613966	0.016870082102288	7.70077393970398	1.3524456764961098e-14	143763.735881016	4.2489237925794894e-11
HC1036	B_801	0.0769336344951146	0.0100108002324934	7.68506340236423	1.52921242023512e-14	264154.25592141197	4.772652070434227e-11
HC1236	DRB4_103	0.215337197634564	0.028021053068011004	7.68483600926456	1.53193097129925e-14	33806.860850259705	4.772652070434227e-11
HC321	DRB1_301	0.511450969866476	0.0665497051435001	7.68524772218963	1.52701230624104e-14	8923.45499400942	4.772652070434227e-11
HC534	DRB1_401	0.156437166052064	0.0203566741030896	7.684809672731401	1.53224613934362e-14	100873.70638593301	4.772652070434227e-11
HC1021	B_4403	0.13037694657891802	0.0169680476442681	7.6836740037655495	1.5458974922248998e-14	211559.575250218	4.804906515217017e-11
HC639	A_101	0.365337862246616	0.0475870235992481	7.6772580971504105	1.62529764940446e-14	15498.388402411101	5.040947121239958e-11
HC382	DQB1_201	0.0756946191263543	0.00988110093902506	7.660545074223571	1.85145594195124e-14	263546.015640106	5.730197187697351e-11
HC1132	DRB5_101	-0.32878290979060604	0.0429236053448526	-7.65972259667217	1.86335122925333e-14	32591.3013751129	5.754794475841912e-11
HC382	DQB1_604	-0.17958348891385298	0.0234505539349069	-7.6579636204898796	1.88904376280899e-14	264351.843882687	5.821809238073722e-11
HC648	B_1501	0.373409066037287	0.0488061548230031	7.650860171047389	1.99639336242742e-14	31534.25678958	6.139667725229852e-11
HC422	DRB1_101	0.448962417905175	0.0588699988374823	7.626336449310781	2.41518997260639e-14	16144.9797329308	7.411989232587162e-11
HC652	DQA1_102	-0.12012676400570098	0.0157907791789634	-7.6073993970946505	2.7966605404334597e-14	116517.10373260199	8.564655414658603e-11
HC382	DQA1_501	0.0650952438730854	0.00855807145116712	7.60629824657609	2.8205797978036496e-14	259025.48666759898	8.619798315493103e-11
HC643	DPB1_201	0.125040507486283	0.0164418832522082	7.60499910917986	2.84905855774092e-14	150277.78762378	8.68861535416884e-11
HC136	DQA1_201	-0.302651712331388	0.0398115203928132	-7.60211389429937	2.91332151011883e-14	34996.0103352704	8.866046290273759e-11
HC645	DRB4_101	-0.345280657234729	0.0455949539633341	-7.572782231831889	3.6531441140908205e-14	47051.6148325676	1.1094370374135538e-10
HC219	C_602	-0.140854831172826	0.0186295349636171	-7.56083452689031	4.00491469640598e-14	149800.863319392	1.2137389421041255e-10
HC534	DRB3_9901	0.106720312416755	0.0141290861766513	7.5532352964987	4.2457693375217103e-14	102653.76684608801	1.2840633502455954e-10
HC352	B_801	0.562324231595771	0.0744648543196118	7.55153873238253	4.30145579364417e-14	7418.926394528809	1.2982114215366265e-10
HC607	DQB1_201	0.12492281018998401	0.0165592465472094	7.54399119753646	4.55801919338509e-14	114510.987536378	1.372801927983302e-10
HC321	DQB1_201	0.503418044641322	0.0667608701950934	7.54061538098886	4.67758827194405e-14	8890.17855336755	1.4059094360122055e-10
HC151	DRB1_401	-0.56535896440437	0.0750778902040049	-7.5302990383474	5.06242490945991e-14	18762.7442346899	1.5184462299042355e-10
HC1132	DRB1_1301	-0.6091893091543	0.0809274875777477	-7.5275944847422505	5.1683608020646794e-14	32589.6788408721	1.5470379068492224e-10
HC1021	DRB1_1301	-0.15150440680716198	0.0201471703677332	-7.5198851273826905	5.48243904891582e-14	211597.432734407	1.637687682379261e-10
HC96	C_304	0.390636890625635	0.0519779988042322	7.515427673483799	5.6725189962339903e-14	21784.7819346914	1.6910022765118835e-10
HC136	DRB1_701	-0.298600324070734	0.0397372869191523	-7.514361125817491	5.718952005443021e-14	34994.6810192665	1.70136488220131e-10
HC1581	DQB1_604	-0.17666638821368602	0.0235721546909788	-7.494706806811251	6.644672391835e-14	261962.903561645	1.9727369255018356e-10
HC156	DRB4_103	0.171817387472228	0.0230159460387622	7.46514556398692	8.32075756124465e-14	48922.045392867694	2.465328850177863e-10
HC1581	C_701	0.0693049563662501	0.00930725411165701	7.446337613093441	9.596703083520109e-14	261938.71152195	2.8376068991089903e-10
HC430	DQB1_301	0.167849128510298	0.0226057311059646	7.42506967474327	1.1272056245312699e-13	61356.628209321105	3.326237769595698e-10
HC382	DRB1_1302	-0.147152587138682	0.0198199525030692	-7.4244671936471605	1.1323480432382198e-13	264420.226405942	3.334662052962114e-10
HC1132	DQB1_603	-0.598990538650717	0.0806857461815655	-7.4237466590793	1.1385283772228302e-13	32455.743278228598	3.3461027711548524e-10
HC136	B_801	0.245563528782957	0.0330987646068936	7.4191146316020795	1.17905833751523e-13	34948.9473384581	3.4582469086971275e-10
HC1036	DQB1_201	0.0731755746198405	0.00987959718785616	7.40673665418128	1.29445146955844e-13	263724.488507256	3.789077799832285e-10
cancer1060	DRB1_101	0.126942375025699	0.0171479732865842	7.40276258332014	1.33380095097717e-13	147568.314791345	3.896436200349396e-10
HC643	DRB1_1301	-0.18003023503181398	0.0243550580305691	-7.39190334943362	1.4474172591759802e-13	156244.000621079	4.21988713048144e-10
HC1211	DQB1_301	0.47869316312917004	0.0647802461534588	7.38949280919971	1.47389937617407e-13	8980.59748848119	4.288517648155558e-10
HC810	DRB1_401	-0.528507474867898	0.0716859840052977	-7.3725356804593805	1.67412766917829e-13	19751.121839968502	4.861406637138199e-10
HC1132	DRB1_1501	-0.314826903530792	0.0427514231435671	-7.364126861310459	1.7831006592871303e-13	32581.0360163033	5.167553338007062e-10
HC38	B_5001	0.585483728931067	0.0795896110205655	7.3562833317502	1.89101422119595e-13	56646.319841537195	5.469420964124541e-10
HC1188	DRB4_103	0.42227297814365095	0.057435855989806994	7.35207947834174	1.9514670552150798e-13	9738.21314473543	5.633093219448442e-10
HC534	DQB1_302	0.149305769643154	0.0203370882992365	7.341550936215381	2.1113277129981002e-13	104080.04047733301	6.082501488015276e-10
HC881	DQB1_201	0.306789761592102	0.0418263491135894	7.334844376661731	2.2197927151888298e-13	22478.3274350563	6.382363788719185e-10
HC55	B_5701	-0.548226701786354	0.0749231116819184	-7.3171907770437805	2.53215748492037e-13	41960.176173755	7.2661455463177e-10
HC1132	DQB1_602	-0.316850443987484	0.0433520525697994	-7.308776060310769	2.69586618123186e-13	32492.0434411327	7.720717123494024e-10
HC1132	C_702	-0.296510282925792	0.0406533890923063	-7.29361781504969	3.0174061476930295e-13	32632.3919935135	8.624634258943925e-10
HC303	C_303	-0.6338394347082441	0.0869151328518605	-7.29262458573894	3.03974248583451e-13	27232.273751356202	8.671475190454893e-10
HC643	DRB1_1303	0.347862873794074	0.0477455859228838	7.28575986806245	3.1986226874820196e-13	156650.78416398802	9.106891131077296e-10
HC1036	C_401	-0.0975162819242045	0.0133989815354829	-7.27788762645607	3.39087593450664e-13	264724.717929259	9.635441687000025e-10
HC643	B_3501	0.167251689664091	0.0229919227679133	7.27436723550154	3.48047980640156e-13	154389.625076567	9.870816805170016e-10
HC156	DRB1_404	0.333134310750764	0.0458023739680152	7.2732979077328705	3.50815474851481e-13	50470.3245314211	9.929985303497165e-10
HC643	DPB1_301	-0.15581679233949403	0.0214508024332218	-7.26391438383552	3.7604607729759796e-13	142440.091869881	1.062352033534871e-09
HC1036	DQA1_501	0.0621478760035205	0.00855835623627242	7.261660333805981	3.82367404710169e-13	259228.222391294	1.0781207696918503e-09
HC643	DPB1_401	0.0749052108909381	0.0103181913234189	7.259529169703209	3.8844002282943104e-13	144056.503539036	1.0931287172945042e-09
HC382	C_701	0.0671025787541036	0.00925641006699186	7.249309210423791	4.18902575190303e-13	264336.664842071	1.1765835300505148e-09
HC607	DRB1_301	0.120240507743679	0.0165876370187411	7.248802684060941	4.20471899802759e-13	114828.345998809	1.1787201993613335e-09
HC1188	A_201	0.40283450720876096	0.055743043816927004	7.226632771108839	4.951165595827921e-13	9987.86810638644	1.3842179535629903e-09
HC1212	DQB1_301	0.160815104924101	0.0222535895249531	7.2264793391546	4.95675996503114e-13	63226.59053446019	1.3842179535629903e-09
HC96	DRB1_401	0.34387352770089796	0.047647600018294003	7.21701675569954	5.31404315013276e-13	20988.549997886497	1.4811549017227191e-09
HC881	DRB1_301	0.302144743769442	0.0419115375803517	7.209106637764781	5.63201442814421e-13	22529.8509508331	1.5667855740437097e-09
HC352	DQB1_201	0.53619338594947	0.0743905968183132	7.2078113213560195	5.68583377370369e-13	7369.9855154796	1.578744853855431e-09
HC1581	DRB1_1302	-0.143436869141427	0.0199182345973372	-7.2012842524007095	5.96480504181025e-13	262023.911948771	1.6530561350139166e-09
HC1024	DRB1_901	0.50752056227445	0.0704934443506583	7.19954269435142	6.0414837699455e-13	51251.5911203221	1.6711294407496918e-09
HC639	DRB4_9901	0.33486726182939197	0.04652262032989799	7.1979449879393105	6.11267950565573e-13	15273.0958717511	1.685839642892984e-09
HC643	DQA1_103	-0.16729388013684	0.0232422631199757	-7.1978309200474815	6.11779389455085e-13	156309.160665946	1.685839642892984e-09
HC38	B_4701	0.8404930621503879	0.116825446296122	7.19443484957856	6.2720006132652e-13	56661.8163196742	1.7250723530950696e-09
HC1158	DQA1_301	0.07314954078858099	0.0101896347107932	7.1788187569765105	7.031628718742141e-13	210466.224835378	1.9303608571961663e-09
HC1581	C_401	-0.0966668925667643	0.0134778729995138	-7.172266170652571	7.37663415851222e-13	262153.1281639	2.021267092553833e-09
HC307	DRB1_103	0.80077684042033	0.111718327002634	7.16781983677082	7.620149014963679e-13	15490.9691026593	2.084075017778248e-09
HC1213	DQB1_303	0.647910670513286	0.0904009307150656	7.167079646065071	7.6614464624069e-13	10209.7897472119	2.091445762721765e-09
HC1188	DQA1_301	0.424713653464299	0.059308354528447994	7.1611100466559	8.00263728543555e-13	10087.0362470524	2.1805017705300725e-09
HC1236	DRB1_401	0.26628232669087804	0.0371907153116449	7.159914093061331	8.07276339282016e-13	34058.2353388426	2.195505485643381e-09
HC1233	DQB1_201	0.5228177125370821	0.0730708661873762	7.154940673570451	8.37091165254298e-13	7637.23285976386	2.2723517814753767e-09
HC643	DQB1_603	-0.17403457688731	0.0243317227250477	-7.152579324280831	8.516228809224142e-13	155759.361931652	2.3075022761589984e-09
HC219	DRB1_1301	-0.178934113680874	0.025021837455882	-7.151118058230799	8.6073921347914e-13	149549.00767136	2.3278763934263263e-09
HC49	DRB4_101	0.129170160312935	0.018105240656989	7.13440725589434	9.72051300513973e-13	157191.809534613	2.6240524907396186e-09
HC201	DRB4_103	-0.217228166718495	0.0304545285207563	-7.132869141955121	9.82980025640423e-13	36571.9480199709	2.648649677464589e-09
HC382	DRB3_301	-0.141593021712935	0.0198638389466656	-7.128180111262081	1.0170463924509e-12	264260.410593321	2.7353856835676087e-09
HC881	DRB4_103	0.261647586713187	0.0367372795542203	7.122127438070719	1.06273722139164e-12	21489.8831761275	2.853009084148058e-09
HC219	DPB1_202	0.3740043531228379	0.0525548684789446	7.1164549345733406	1.10738361043068e-12	149592.838323578	2.9674013115998895e-09
HC649	DRB4_103	0.0849209854516555	0.0119521870604281	7.10505826442559	1.2027178935628101e-12	142184.343993097	3.216950382248545e-09
cancer1060	DRB4_9901	0.0775653185319966	0.0109316670488819	7.095470268638481	1.28912367425164e-12	146747.414965295	3.4417477238994355e-09
HC645	C_602	-0.29140343830089005	0.0410939632253166	-7.091149537053339	1.33002531468944e-12	47759.7468916025	3.544456683141031e-09
cancer1003	DRB1_101	0.11575515630534901	0.0163440450447923	7.082405609389349	1.4167325954351e-12	160655.386460426	3.7686379749643424e-09
HC91	B_1302	0.7796603530667691	0.11014924702580803	7.07821772838895	1.46020184927563e-12	14289.017216398	3.877194983246282e-09
HC497	DQA1_201	-0.480034134494424	0.0678529545168797	-7.07462391154989	1.49854612246416e-12	16164.059388299998	3.971773896843412e-09
HC219	DPB1_401	0.0747522410116455	0.0106084807368605	7.04646055036984	1.83526124775191e-12	137825.992345001	4.855381821751835e-09
HC49	DRB1_404	-0.198626870627167	0.0282112728796211	-7.040691551732451	1.91288037633603e-12	159092.64654883	5.051563616507028e-09
HC382	C_401	-0.0941645199252622	0.0133842667338965	-7.0354634883945	1.9859971906489298e-12	264554.837736484	5.23516761346004e-09
HC96	DRB4_9901	-0.23701826477128	0.0337259681493905	-7.0277675564834405	2.0986412294804197e-12	21358.765207752902	5.52211603841561e-09
HC648	DRB1_701	-0.300581961136133	0.0427870216887494	-7.0250732411966395	2.1395398644426e-12	31817.9984010283	5.619588202773544e-09
HC352	DRB1_301	0.522434520622579	0.0745350967972211	7.009241861507269	2.3961293458963e-12	7414.796796872901	6.282211579229922e-09
HC1036	DQB1_604	-0.163282102559301	0.0233248313238087	-7.0003551276545295	2.55314516178141e-12	264542.665615972	6.6818605094764045e-09
HC1159	B_4402	-0.17392948252166698	0.0248641482008055	-6.99519167586171	2.64896522270365e-12	86965.4936841688	6.920208031277421e-09
HC643	DPB1_202	0.360135521303562	0.0515316881844848	6.98862261244512	2.77598011919066e-12	156326.15404214198	7.239050996174888e-09
HC303	DPB1_201	-0.423400096941928	0.0605965548255926	-6.98719750917436	2.8043133283054704e-12	26547.4610675708	7.299877992613264e-09
HC648	B_702	-0.29560401931505104	0.0423503727956114	-6.97996262610664	2.9525859865807597e-12	31823.6885673202	7.67214470307146e-09
HC497	DRB1_701	-0.471470964256915	0.0675975746365701	-6.9746727865862	3.06583534272756e-12	16175.2159213775	7.952242282337482e-09
HC1158	DRB1_401	0.0924000442950335	0.0132509059452188	6.973111474568539	3.1000678391902997e-12	205530.981080087	8.012521099002518e-09
HC219	B_1801	0.17997318492192	0.0258087721046797	6.9733338801223494	3.09516869829245e-12	149196.372476964	8.012521099002518e-09
HC1102	DRB4_103	-0.20128311213873698	0.0289291028653614	-6.957806921131519	3.4561042280882402e-12	39525.6652669494	8.91693243542474e-09
HC219	DQA1_103	-0.16608540549071601	0.0238768591248951	-6.955915123591269	3.5028071460403596e-12	149587.701141262	9.021461255708657e-09
HC49	B_4403	0.140287180978265	0.0201710755453711	6.95486865153595	3.5289067027492796e-12	160047.670659212	9.072651106886984e-09
cancer1003	DRB4_9901	0.0720411540678721	0.0103667119899	6.94927708400308	3.67162782161154e-12	159750.287287034	9.39146041879953e-09
HC1242	DQB1_501	0.369787982579568	0.0532117998050412	6.949360554132871	3.66945625833027e-12	16704.9766235577	9.39146041879953e-09
