ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-21.7439629567055	67.0464979367701	-0.324311688542058	0.745702071336716	34135.5994169229
A_101.as.numeric(gcounts)	-0.0315969993330815	0.0299432861225819	-1.05522818049193	0.291320978701422	34135.5994169229
A_101.scale(age)	0.74464723209431	0.0210890260312516	35.3097023537656	4.1680180341504e-273	34135.5994169229
A_101.sex	17.7851574025966	67.0464822756517	0.265266078084091	0.790804494465471	34135.5994169229
A_101.Array	0.0196374884068675	0.0505187895481441	0.388716526712365	0.697485855450491	34135.5994169229
A_101.scale(PC1)	2.37575161527549e-05	0.0174660099195021	0.0013602142826123	0.998914706359185	34135.5994169229
A_101.scale(PC2)	0.00658354873843317	0.0168490946860072	0.39073605206223	0.695992347441242	34135.5994169229
A_101.scale(PC3)	0.0146673143566442	0.0172059782182626	0.852454546355068	0.393961856628303	34135.5994169229
A_101.scale(PC4)	0.0233537391850058	0.0239285205590172	0.97597923479666	0.329074754713408	34135.5994169229
A_101.scale(PC5)	-0.033651535215708	0.0237827242276022	-1.41495712995957	0.157081065866649	34135.5994169229
A_101.scale(PC6)	0.00595872299094352	0.0170420890163385	0.349647451391129	0.726603294892134	34135.5994169229
A_101.scale(PC7)	0.00902738925558837	0.0174923607254775	0.516076097289717	0.605801261580988	34135.5994169229
A_101.scale(PC8)	-0.00721109533201152	0.0183169481672821	-0.393684322636893	0.69381411731595	34135.5994169229
A_101.scale(PC9)	-0.014786673781476	0.0170428872274946	-0.867615538617262	0.385604837101958	34135.5994169229
A_101.scale(PC10)	-0.0218379985803638	0.0181852305940291	-1.20086454045482	0.22980375119303	34135.5994169229
A_101.scale(N_CNV)	-0.0370223006880847	0.0319177032127085	-1.15992997495333	0.246077317452556	34135.5994169229
A_101.scale(LEN_CNV)	0.0288722452005267	0.026912337826833	1.07282560832525	0.283349368685678	34135.5994169229
A_201.(Intercept)	-21.7783098659437	67.5074788516649	-0.32260588362065	0.746993737313009	33685.4197778695
A_201.as.numeric(gcounts)	0.0307043267214528	0.0262810940722342	1.16830473788729	0.242683864929746	33685.4197778695
A_201.scale(age)	0.743914650188131	0.021215379080141	35.0648766339736	2.31358983539492e-269	33685.4197778695
A_201.sex	17.7863950927368	67.5074624392743	0.263473021352809	0.792186014998188	33685.4197778695
A_201.Array	0.025948074620869	0.0509471542849752	0.509313522708791	0.610532480795441	33685.4197778695
A_201.scale(PC1)	0.00567747102275221	0.0175832831049256	0.322890269631261	0.746778345664613	33685.4197778695
A_201.scale(PC2)	0.00758562337049424	0.0169557383645986	0.44737794411431	0.654602197943097	33685.4197778695
A_201.scale(PC3)	0.0114911716834845	0.0173207346033289	0.663434429696534	0.507052361322887	33685.4197778695
A_201.scale(PC4)	0.0267061753424063	0.0240867822105245	1.10874815527403	0.267538841634086	33685.4197778695
A_201.scale(PC5)	-0.0315709462587822	0.0239018401562906	-1.32085839635545	0.186548584033084	33685.4197778695
A_201.scale(PC6)	0.00608634307300584	0.0171495642187997	0.354897826869201	0.72266613655514	33685.4197778695
A_201.scale(PC7)	0.00928942014891987	0.0176145111513723	0.527373145305607	0.597934488574946	33685.4197778695
A_201.scale(PC8)	-0.00914133110802252	0.0184457780361454	-0.495578505287748	0.620191821160764	33685.4197778695
A_201.scale(PC9)	-0.0133484971863383	0.0171887766553286	-0.776582153227304	0.437405334245306	33685.4197778695
A_201.scale(PC10)	-0.0235280903009928	0.0183011111873883	-1.28560993155468	0.198579228896622	33685.4197778695
A_201.scale(N_CNV)	-0.0642985250454584	0.035527061325225	-1.80984642824384	0.0703196057386775	33685.4197778695
A_201.scale(LEN_CNV)	0.038951041125085	0.0266577689073013	1.46115157875859	0.143973847976907	33685.4197778695
A_205.(Intercept)	-21.7545432969701	67.0086932111957	-0.324652552593511	0.745444048513926	34178.0705339907
A_205.as.numeric(gcounts)	-0.0916744517543525	0.142677715031284	-0.642528174314057	0.520530302005675	34178.0705339907
A_205.scale(age)	0.745624659717905	0.0210821633617946	35.3675591504589	5.38604392400557e-274	34178.0705339907
A_205.sex	17.7851311851996	67.0086785223936	0.265415339884013	0.79068952028205	34178.0705339907
A_205.Array	0.0189390545210485	0.0504678746462574	0.375269508648765	0.70746004045749	34178.0705339907
A_205.scale(PC1)	0.00194192854182819	0.017452103904423	0.111271887473466	0.911400747490312	34178.0705339907
