ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-4.39370762432087	0.0407879971852647	-107.720602322395	0	58717.6600830487
A_101.as.numeric(gcounts)	0.0428315904946902	0.0227077391596531	1.88621113680894	0.0592665083656174	58717.6600830487
A_101.scale(age)	0.742282895157971	0.0162867987337894	45.5757394249609	0	58717.6600830487
A_101.sex	0.723981924917046	0.0268516143800311	26.9623239284806	4.09004655696469e-160	58717.6600830487
A_101.Array	-0.269469689630497	0.0366666735998668	-7.34917196392412	1.99438469193897e-13	58717.6600830487
A_101.scale(PC1)	-0.0157178888251281	0.0135933028162306	-1.15629652613644	0.247559888787946	58717.6600830487
A_101.scale(PC2)	-0.0124086156840449	0.0130927144236141	-0.947749663100011	0.343256911692096	58717.6600830487
A_101.scale(PC3)	0.00583010422731383	0.013359908178291	0.436388046198354	0.662555210433001	58717.6600830487
A_101.scale(PC4)	-0.0153710629628332	0.0185661357395028	-0.827908573895026	0.407722278940615	58717.6600830487
A_101.scale(PC5)	0.0954889459270949	0.0180198187472614	5.2991069037033	1.16370487543114e-07	58717.6600830487
A_101.scale(PC6)	-0.0182830810858824	0.013252428456047	-1.37960232319081	0.167709121757948	58717.6600830487
A_101.scale(PC7)	0.00810116376657656	0.0135954495606185	0.595873180247232	0.551259951255016	58717.6600830487
A_101.scale(PC8)	-0.0272418632096871	0.0142950051202524	-1.90569104246716	0.0566903021488418	58717.6600830487
A_101.scale(PC9)	0.038638657504822	0.0133370004110639	2.89710252035148	0.00376626656613654	58717.6600830487
A_101.scale(PC10)	0.0174908694198518	0.0141446868051619	1.23656816589737	0.216247444459278	58717.6600830487
A_101.scale(N_CNV)	-0.0391900325386008	0.0221119963411697	-1.77234257522167	0.0763377078966415	58717.6600830487
A_101.scale(LEN_CNV)	0.0465294823569261	0.0186923205192368	2.48922985827476	0.0128020167237237	58717.6600830487
A_201.(Intercept)	-4.36167984164212	0.0415778892002374	-104.903830510405	0	57852.5554256356
A_201.as.numeric(gcounts)	-0.0386787094411897	0.0207528503846262	-1.86377816658106	0.0623528630570377	57852.5554256356
A_201.scale(age)	0.743576011124873	0.0164174404216927	45.2918355130663	0	57852.5554256356
A_201.sex	0.717770825369458	0.0270315351139133	26.5530915038567	2.36553535517834e-155	57852.5554256356
A_201.Array	-0.260514286434133	0.0370510091189186	-7.03123322762919	2.04715973473262e-12	57852.5554256356
A_201.scale(PC1)	-0.0152566249827412	0.0137013006895443	-1.11351654331502	0.265486647291489	57852.5554256356
A_201.scale(PC2)	-0.0116744601438768	0.0131926292104591	-0.884922933680367	0.376198197946086	57852.5554256356
A_201.scale(PC3)	0.00605097381834526	0.0134660489975095	0.449350349123515	0.653178942335451	57852.5554256356
A_201.scale(PC4)	-0.0160867397269697	0.0187050098816317	-0.860023054185439	0.389776334321237	57852.5554256356
A_201.scale(PC5)	0.0962900967592951	0.0181492234165166	5.30546649569959	1.12385209835117e-07	57852.5554256356
A_201.scale(PC6)	-0.015946198173382	0.0133490196188624	-1.19455949790124	0.232259181552886	57852.5554256356
A_201.scale(PC7)	0.0122990795709501	0.0137051622352855	0.897404887282891	0.369502905611056	57852.5554256356
A_201.scale(PC8)	-0.0274248619133405	0.0144074192689739	-1.90352355278501	0.056972263393443	57852.5554256356
A_201.scale(PC9)	0.0379381072783385	0.0134418707053785	2.82238299339974	0.00476682127164386	57852.5554256356
A_201.scale(PC10)	0.0163087099514328	0.0142510429821555	1.14438711411185	0.252463129813419	57852.5554256356
A_201.scale(N_CNV)	-0.0397609455707494	0.0224998005067942	-1.76716880484087	0.0771999623411904	57852.5554256356
A_201.scale(LEN_CNV)	0.0460767486336994	0.0189307829977722	2.43395894607855	0.0149346888756506	57852.5554256356
A_205.(Intercept)	-4.37901219445238	0.0397703882375516	-110.107353448405	0	58779.381742376
A_205.as.numeric(gcounts)	0.0528099229375589	0.10304497032634	0.512493940949388	0.608305359762773	58779.381742376
A_205.scale(age)	0.742499245983585	0.0162822263559386	45.6018255582582	0	58779.381742376
A_205.sex	0.723988648040504	0.0268387527755982	26.9754952509849	2.86581590153131e-160	58779.381742376
A_205.Array	-0.268256024164031	0.0366626463441397	-7.31687564629143	2.5381084887958e-13	58779.381742376
A_205.scale(PC1)	-0.0160767828782392	0.013586986112982	-1.18324864282288	0.236710620034598	58779.381742376
A_205.scale(PC2)	-0.0121593132893514	0.0130875061108863	-0.929077945509966	0.352848693111826	58779.381742376
A_205.scale(PC3)	0.00497677644967907	0.013353136186518	0.372704687510329	0.709368247311915	58779.381742376
A_205.scale(PC4)	-0.0135244232900411	0.0185609523391403	-0.728649211685201	0.466216267442019	58779.381742376
A_205.scale(PC5)	0.0944857381144038	0.0180081642588046	5.24682786965405	1.54740346824755e-07	58779.381742376
A_205.scale(PC6)	-0.0183394604791191	0.0132455702766274	-1.38457311358502	0.16618303739623	58779.381742376
A_205.scale(PC7)	0.00802787764252192	0.0135904006735062	0.590702057678983	0.554720069011248	58779.381742376
A_205.scale(PC8)	-0.027546707325542	0.0142887083981269	-1.92786545557561	0.0538718634927591	58779.381742376
A_205.scale(PC9)	0.0382145207626897	0.0133272608798494	2.86739496639325	0.00413866154228174	58779.381742376
A_205.scale(PC10)	0.0170735262523178	0.0141369219047209	1.20772586616725	0.227152725184889	58779.381742376
A_205.scale(N_CNV)	-0.039253023437483	0.0220637793247884	-1.77907070496225	0.0752281708216078	58779.381742376
A_205.scale(LEN_CNV)	0.0465179812711793	0.0186465236281992	2.49472674900269	0.012605415946133	58779.381742376
A_206.(Intercept)	-4.37871369233071	0.0397555398118882	-110.140969360485	0	58783.1688733454
A_206.as.numeric(gcounts)	-0.0849615606640239	0.227223283794696	-0.373912212010762	0.708469630530732	58783.1688733454
A_206.scale(age)	0.742769996949231	0.0162822561516179	45.6183706995314	0	58783.1688733454
A_206.sex	0.723525846681085	0.0268351476958657	26.9618730957294	4.14013512193561e-160	58783.1688733454
A_206.Array	-0.266645572799397	0.0366784482061873	-7.26981608655997	3.59977258379229e-13	58783.1688733454
A_206.scale(PC1)	-0.0152183341881604	0.0135856734184166	-1.1201751815652	0.262639117835551	58783.1688733454
A_206.scale(PC2)	-0.0130585492537209	0.0130854817527815	-0.997941803017314	0.318307579722687	58783.1688733454
A_206.scale(PC3)	0.00524832554397205	0.0133516418962693	0.393084654662476	0.694256957560317	58783.1688733454
A_206.scale(PC4)	-0.0135571528712475	0.0185574653412951	-0.730549814962031	0.465054175008786	58783.1688733454
A_206.scale(PC5)	0.0947309207526961	0.0180036278948613	5.26176842278189	1.42676400508585e-07	58783.1688733454
A_206.scale(PC6)	-0.0187078572521782	0.0132453207470212	-1.41241255002341	0.157828523304367	58783.1688733454
A_206.scale(PC7)	0.00831591083830538	0.0135888056408474	0.611967751846275	0.540559093808758	58783.1688733454
A_206.scale(PC8)	-0.0271409893259736	0.0142870661833294	-1.89968947982074	0.0574738817238778	58783.1688733454
A_206.scale(PC9)	0.0383965240868799	0.0133291997241671	2.88063236214125	0.00396878269909915	58783.1688733454
A_206.scale(PC10)	0.0168375179302168	0.0141361459583546	1.19109677983098	0.233615593886705	58783.1688733454
A_206.scale(N_CNV)	-0.0391196233003007	0.0220554750313454	-1.7736921668975	0.0761140828222864	58783.1688733454
A_206.scale(LEN_CNV)	0.046415994613485	0.0186429772019631	2.48973080375796	0.0127839882961517	58783.1688733454
A_301.(Intercept)	-4.38019665052192	0.040479631535343	-108.207423941039	0	58687.6464198877
A_301.as.numeric(gcounts)	-0.000904138226361377	0.0258724931502588	-0.0349459258182211	0.972122859451851	58687.6464198877
A_301.scale(age)	0.743517794431361	0.0162997686240819	45.6152361164723	0	58687.6464198877
A_301.sex	0.725190903617296	0.0268632700656062	26.9956301614143	1.66322269504765e-160	58687.6464198877
A_301.Array	-0.267647448657486	0.0367012182315462	-7.29260393943634	3.04020851103839e-13	58687.6464198877
A_301.scale(PC1)	-0.0155964949914737	0.0135965260806223	-1.14709411058327	0.251342727673258	58687.6464198877
A_301.scale(PC2)	-0.0113478574923262	0.0130969687120804	-0.866449156426488	0.386243896995473	58687.6464198877
A_301.scale(PC3)	0.00499980688086329	0.0133621849668252	0.374175847234303	0.708273492118377	58687.6464198877
A_301.scale(PC4)	-0.0136283249689113	0.0185750115362147	-0.733691332699358	0.463136882137534	58687.6464198877
A_301.scale(PC5)	0.0960339494111943	0.0180176451474387	5.32999449291773	9.8215744861797e-08	58687.6464198877
A_301.scale(PC6)	-0.0178613545178951	0.0132550739386276	-1.34751074196908	0.177815796153638	58687.6464198877
A_301.scale(PC7)	0.0096405734317219	0.0136029308897698	0.708712961187813	0.478502619971682	58687.6464198877
A_301.scale(PC8)	-0.0286221864389191	0.014300748809843	-2.00144669482055	0.0453442728278857	58687.6464198877
A_301.scale(PC9)	0.039788845343272	0.0133452063712816	2.98150843353731	0.00286832146331761	58687.6464198877
A_301.scale(PC10)	0.0170742125747038	0.0141471328666762	1.2069026802542	0.227469625371348	58687.6464198877
A_301.scale(N_CNV)	-0.0393202228557184	0.0220808183279178	-1.78074119680628	0.0749547397185146	58687.6464198877
A_301.scale(LEN_CNV)	0.0464947686495119	0.0186530556982522	2.49260868576447	0.0126808514217808	58687.6464198877
A_302.(Intercept)	-4.38080930474604	0.039774887281697	-110.140080944037	0	58768.0045920945
A_302.as.numeric(gcounts)	0.128862703170813	0.262659490591343	0.490607451041256	0.623704115441382	58768.0045920945
A_302.scale(age)	0.742413809047892	0.0162826896307548	45.5952809937258	0	58768.0045920945
A_302.sex	0.724493049708013	0.0268426874955907	26.9903320905189	1.91930582528581e-160	58768.0045920945
A_302.Array	-0.26575198998896	0.0366957938205151	-7.24202864472139	4.42022457762767e-13	58768.0045920945
A_302.scale(PC1)	-0.0159687286039491	0.0135877602314993	-1.17522890689006	0.239903148244838	58768.0045920945
A_302.scale(PC2)	-0.012734202458389	0.0130877186305987	-0.972988709324546	0.330558913648046	58768.0045920945
A_302.scale(PC3)	0.00482120563559306	0.0133542546774199	0.361023939714511	0.718081550973317	58768.0045920945
