ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-4.63709560451676	0.0510347726617708	-90.8614923250227	0	32865.3084169812
A_101.as.numeric(gcounts)	0.0683805625791355	0.0320267540986136	2.13510749071183	0.0327522309167061	32865.3084169812
A_101.scale(age)	0.763399783116167	0.0234752230061282	32.5193836461908	5.6746797742889e-232	32865.3084169812
A_101.sex	0.40485216176139	0.0371306512775043	10.9034489790022	1.10969550374757e-27	32865.3084169812
A_101.Array	-0.671539730601088	0.0460589572529062	-14.5800029061386	3.7650069435513e-48	32865.3084169812
A_101.scale(PC1)	-0.0297300725767453	0.0194178702586757	-1.5310676289776	0.125752679214918	32865.3084169812
A_101.scale(PC2)	0.0044992646544285	0.0186676395563124	0.241019473343489	0.80954002380657	32865.3084169812
A_101.scale(PC3)	0.0044359057508545	0.0190575757402904	0.232763380364081	0.815945150165147	32865.3084169812
A_101.scale(PC4)	0.0213746504548371	0.0266187938060683	0.802990947319497	0.421979966957094	32865.3084169812
A_101.scale(PC5)	0.139692858510868	0.0252982033398613	5.52184898801725	3.35450742719077e-08	32865.3084169812
A_101.scale(PC6)	-0.0415956948507061	0.0189088456416626	-2.19980085717431	0.0278210271437379	32865.3084169812
A_101.scale(PC7)	-0.00109831685811717	0.0194116854582914	-0.0565801903434431	0.954879615077364	32865.3084169812
A_101.scale(PC8)	0.0053399313040324	0.0204113229278948	0.261616129581423	0.793617407411009	32865.3084169812
A_101.scale(PC9)	0.0571085188509727	0.0191720631490259	2.97873621670573	0.00289439834634241	32865.3084169812
A_101.scale(PC10)	0.0123920880530353	0.0202068353124483	0.613262188829795	0.539702990402425	32865.3084169812
A_101.scale(N_CNV)	-0.0265902227219213	0.0306046977508397	-0.868828143260839	0.384941137279401	32865.3084169812
A_101.scale(LEN_CNV)	0.0360374802444021	0.0270484104619218	1.33233264465336	0.182750904525985	32865.3084169812
A_201.(Intercept)	-4.57336467168925	0.0519266130036984	-88.07361788383	0	32380.408043389
A_201.as.numeric(gcounts)	-0.0581909583624325	0.0297498481748557	-1.95600858264598	0.0504641430689614	32380.408043389
A_201.scale(age)	0.761483702581572	0.0236347067109261	32.2188767516859	9.60310740852615e-228	32380.408043389
A_201.sex	0.400652929660463	0.0374019583969397	10.7120842552791	8.93277073793882e-27	32380.408043389
A_201.Array	-0.67556154351148	0.0463485413535179	-14.5756807826748	4.01104055140027e-48	32380.408043389
A_201.scale(PC1)	-0.0279820975282358	0.01957583594744	-1.4294203120299	0.152883463765311	32380.408043389
A_201.scale(PC2)	0.00896931440356569	0.0188127275666548	0.476768420304116	0.633527035525742	32380.408043389
A_201.scale(PC3)	0.00267249067112176	0.0192129060862503	0.139098721407602	0.889372138573713	32380.408043389
A_201.scale(PC4)	0.029589911320475	0.0268406014604421	1.10243100789246	0.270274337157843	32380.408043389
A_201.scale(PC5)	0.1331422238857	0.0254913782897346	5.22302962093329	1.76019220161607e-07	32380.408043389
A_201.scale(PC6)	-0.0424031359052121	0.0190469800868236	-2.22623931520493	0.0259981558438077	32380.408043389
A_201.scale(PC7)	-0.00375882646893852	0.0195708498087276	-0.192062506517334	0.84769324357251	32380.408043389
A_201.scale(PC8)	0.00758522951549023	0.0205683045351769	0.368782439141622	0.712289895054145	32380.408043389
A_201.scale(PC9)	0.0559830613466161	0.019340935637681	2.89453738926399	0.00379717684968495	32380.408043389
A_201.scale(PC10)	0.0115385326137065	0.0203542126993503	0.566886707147108	0.570791155973263	32380.408043389
A_201.scale(N_CNV)	-0.0287734650724374	0.0311968168422536	-0.922320543725025	0.35636140126719	32380.408043389
A_201.scale(LEN_CNV)	0.0371861451791781	0.027252173931104	1.36452032315617	0.172403862338061	32380.408043389
A_205.(Intercept)	-4.61106340798854	0.0493554551608289	-93.4256080298116	0	32877.3817378772
A_205.as.numeric(gcounts)	-0.0400393696655019	0.152465414131573	-0.262612802343153	0.792849031481202	32877.3817378772
A_205.scale(age)	0.763057757075253	0.0234753004314655	32.5047067790654	9.14895513964334e-232	32877.3817378772
A_205.sex	0.406242907602881	0.0371336312856974	10.9400264271852	7.41782832504146e-28	32877.3817378772
A_205.Array	-0.671463977755741	0.0460571936977715	-14.5789164264307	3.82540302826645e-48	32877.3817378772
A_205.scale(PC1)	-0.0301055881730428	0.0194177464791029	-1.55041617241435	0.121041659346467	32877.3817378772
A_205.scale(PC2)	0.00409806263470293	0.0186689992141802	0.219511640002117	0.826251513558492	32877.3817378772
A_205.scale(PC3)	0.00422166239176635	0.0190578845519551	0.221517890942059	0.824689207639125	32877.3817378772
A_205.scale(PC4)	0.0229654544208557	0.0266217978486126	0.862656029147656	0.388326614891423	32877.3817378772
A_205.scale(PC5)	0.139597735709043	0.0252920972376517	5.51942112183673	3.40118219350869e-08	32877.3817378772
A_205.scale(PC6)	-0.0419882960054636	0.0189079731636247	-2.22066615189834	0.0263735816302503	32877.3817378772
A_205.scale(PC7)	-0.000789825041227437	0.0194143382597977	-0.0406825630963157	0.967548962719839	32877.3817378772
A_205.scale(PC8)	0.0053331629215505	0.0204116791692474	0.261279970027431	0.793876611829744	32877.3817378772
A_205.scale(PC9)	0.05660830690406	0.0191637606920399	2.95392474440434	0.0031376050809053	32877.3817378772
A_205.scale(PC10)	0.0119455468432016	0.0202066287030738	0.591169710629883	0.554406715339365	32877.3817378772
A_205.scale(N_CNV)	-0.0262735089497317	0.0305224312338198	-0.86079345214872	0.389351811961857	32877.3817378772
A_205.scale(LEN_CNV)	0.035652736603956	0.0270179255226883	1.31959563564629	0.186970060798335	32877.3817378772
A_206.(Intercept)	-4.61189709716175	0.0493333671338205	-93.4843365678168	0	32823.6628733255
A_206.as.numeric(gcounts)	-0.016057632657712	0.31912288951231	-0.0503180222586089	0.959868962275432	32823.6628733255
A_206.scale(age)	0.765575517988281	0.0235194795938357	32.5506997267462	2.04660725410826e-232	32823.6628733255
A_206.sex	0.404408635506139	0.0371606858564048	10.8827010639374	1.39370840548616e-27	32823.6628733255
A_206.Array	-0.673521134832013	0.046067553417333	-14.6202931319248	2.08500691442765e-48	32823.6628733255
A_206.scale(PC1)	-0.0294361270815708	0.0194343195514821	-1.5146466540078	0.129861910640922	32823.6628733255
A_206.scale(PC2)	0.00245102442317127	0.0186828708243662	0.131190995549498	0.895624218904933	32823.6628733255
A_206.scale(PC3)	0.00429264962657639	0.0190724232658598	0.225071013092519	0.821924030666812	32823.6628733255
A_206.scale(PC4)	0.0228290763789903	0.0266396516742443	0.85695851650575	0.391467811216104	32823.6628733255
A_206.scale(PC5)	0.139812897193485	0.0253072128967622	5.52462642819798	3.30187401186748e-08	32823.6628733255
A_206.scale(PC6)	-0.0437936266176984	0.0189253764640254	-2.31401614128756	0.0206668367504625	32823.6628733255
A_206.scale(PC7)	-0.000675168732124124	0.0194297031984962	-0.0347493075538273	0.972279642904731	32823.6628733255
A_206.scale(PC8)	0.00548097534838491	0.0204288797377192	0.268295443448375	0.788471913297379	32823.6628733255
A_206.scale(PC9)	0.0570147456114712	0.0191847358107802	2.97188067502258	0.00295981693573231	32823.6628733255
A_206.scale(PC10)	0.0121032686597565	0.0202222383177361	0.598512808997077	0.549497814731977	32823.6628733255
A_206.scale(N_CNV)	-0.0265577023128134	0.0306029438915675	-0.867815279697037	0.385495463937985	32823.6628733255
A_206.scale(LEN_CNV)	0.0356634952481932	0.0270622329116464	1.31783269195223	0.187559661460806	32823.6628733255
A_301.(Intercept)	-4.63282635322793	0.0505321502370652	-91.680768213773	0	32822.0661212717
A_301.as.numeric(gcounts)	0.0815050446201601	0.0358833300278881	2.27139021258103	0.0231233663808014	32822.0661212717
A_301.scale(age)	0.761530836224235	0.0234778529970446	32.4361361458434	8.4967161142411e-231	32822.0661212717
A_301.sex	0.40477643055153	0.0371603596650086	10.8926941020079	1.24890101573653e-27	32822.0661212717
A_301.Array	-0.674036134676592	0.0460678060329785	-14.6313921308532	1.77125446394083e-48	32822.0661212717
A_301.scale(PC1)	-0.0283810935156424	0.019432903068094	-1.46046596415334	0.144162055124683	32822.0661212717
A_301.scale(PC2)	0.00385980173242848	0.0186831211630441	0.206592982978846	0.83632774081892	32822.0661212717
A_301.scale(PC3)	0.00365548150924304	0.0190726458680185	0.191660954360435	0.84800779280599	32822.0661212717
A_301.scale(PC4)	0.0235535064670481	0.0266443603437726	0.883995943725223	0.376698402498623	32822.0661212717
A_301.scale(PC5)	0.141684614280316	0.0253066174312974	5.59871799006573	2.1594274495984e-08	32822.0661212717
A_301.scale(PC6)	-0.0419717318985916	0.0189217766810637	-2.2181707672618	0.0265431911200522	32822.0661212717
A_301.scale(PC7)	0.000204228665017589	0.019432522361409	0.0105096323173757	0.991614680997597	32822.0661212717
A_301.scale(PC8)	0.00478820898076311	0.0204291767884973	0.234380906794988	0.814689280040182	32822.0661212717
A_301.scale(PC9)	0.0571806919517285	0.0191830226953347	2.9807967628394	0.00287499525861662	32822.0661212717
A_301.scale(PC10)	0.0118402209538475	0.0202230338304711	0.585481933774311	0.558223710822577	32822.0661212717
A_301.scale(N_CNV)	-0.0278866166084771	0.0306272703291645	-0.9105159000057	0.362550500325804	32822.0661212717
A_301.scale(LEN_CNV)	0.0366869303447314	0.0269908603792565	1.35923530518229	0.174072037100262	32822.0661212717
A_302.(Intercept)	-4.61119829838634	0.0493290381849237	-93.478374362378	0	32865.6197010364
A_302.as.numeric(gcounts)	-0.730858867857502	0.579369574576319	-1.26147264186588	0.207138610746406	32865.6197010364
A_302.scale(age)	0.763483050265288	0.0234827028182734	32.5125713242503	7.08324795797114e-232	32865.6197010364
A_302.sex	0.404361767322917	0.0371342363164089	10.889190338465	1.29788986883816e-27	32865.6197010364
A_302.Array	-0.669704279775634	0.0460871587997906	-14.5312554997137	7.6799806603805e-48	32865.6197010364
A_302.scale(PC1)	-0.0293404510520288	0.0194196734390705	-1.51086222660154	0.130823556538046	32865.6197010364
A_302.scale(PC2)	0.00370794565571054	0.0186714396566677	0.198589167407154	0.842584127996105	32865.6197010364
A_302.scale(PC3)	0.00438878388943639	0.0190596725607768	0.23026544005106	0.817885513919508	32865.6197010364
A_302.scale(PC4)	0.022560157302458	0.0266210020387134	0.847457104343781	0.396740386847517	32865.6197010364
A_302.scale(PC5)	0.139974427579679	0.0252908399279838	5.53458991390793	3.11957369066593e-08	32865.6197010364
A_302.scale(PC6)	-0.0426541912894405	0.0189111105240469	-2.25550959766231	0.0241013605360001	32865.6197010364
A_302.scale(PC7)	-0.000881333972303216	0.0194160548699346	-0.0453920210983718	0.963794840675105	32865.6197010364
A_302.scale(PC8)	0.00504173484389884	0.0204154857131783	0.246956399408336	0.804941967318913	32865.6197010364
A_302.scale(PC9)	0.0570575180236363	0.0191686159971261	2.9766112499823	0.00291453317567185	32865.6197010364
A_302.scale(PC10)	0.0123867996409148	0.0202105547017504	0.612887663090318	0.539950621156581	32865.6197010364
A_302.scale(N_CNV)	-0.0263310266909664	0.0305219154549166	-0.862692471901361	0.388306572535029	32865.6197010364
A_302.scale(LEN_CNV)	0.0356973230142065	0.0270051759531704	1.32186966958146	0.186211553792477	32865.6197010364
A_1101.(Intercept)	-4.61407388160246	0.0497872632260525	-92.6757885978361	0	32859.5318038621
A_1101.as.numeric(gcounts)	0.0145372668988112	0.0540611691149065	0.268904042158473	0.788003526314784	32859.5318038621
A_1101.scale(age)	0.763172514923181	0.0234797627146398	32.50341684447	9.54108685206735e-232	32859.5318038621
A_1101.sex	0.407022635076547	0.0371426033776335	10.9583765827693	6.05762439071494e-28	32859.5318038621
A_1101.Array	-0.669839771915379	0.0460885838570968	-14.5337460138133	7.40572864002201e-48	32859.5318038621
A_1101.scale(PC1)	-0.0301994040676055	0.0194212047880621	-1.55497068267199	0.119953051761954	32859.5318038621
A_1101.scale(PC2)	0.00470151512701779	0.0186722122957977	0.25179207758236	0.801201781251705	32859.5318038621
A_1101.scale(PC3)	0.00438315860854136	0.0190600437543573	0.229965820909479	0.818118328927751	32859.5318038621
A_1101.scale(PC4)	0.0233811839778564	0.0266269913887378	0.8781008577539	0.379888987540819	32859.5318038621
A_1101.scale(PC5)	0.139347342728356	0.0252959712711182	5.50867730022512	3.6153997923366e-08	32859.5318038621
A_1101.scale(PC6)	-0.0413718036081065	0.0189111121777594	-2.18769806974982	0.0286916027700742	32859.5318038621
A_1101.scale(PC7)	-0.000344613619784605	0.0194201550543901	-0.0177451528486484	0.985842159545	32859.5318038621
A_1101.scale(PC8)	0.00552642660049726	0.0204147563825568	0.270707447933067	0.786616048016255	32859.5318038621
A_1101.scale(PC9)	0.0565156109471876	0.0191661167939501	2.94872516716726	0.00319087599264661	32859.5318038621
A_1101.scale(PC10)	0.0115186640744164	0.0202082719405363	0.569997479661328	0.568679407510119	32859.5318038621
A_1101.scale(N_CNV)	-0.0260902572028394	0.0305241950673793	-0.85474021985666	0.392694979305095	32859.5318038621
A_1101.scale(LEN_CNV)	0.0354622327285782	0.0270249752265199	1.31220222891375	0.189451910015977	32859.5318038621
A_2301.(Intercept)	-4.60769992547058	0.0494090827210721	-93.2561317011757	0	32885.4578041836
A_2301.as.numeric(gcounts)	-0.108185685431848	0.105893536441505	-1.02164578752745	0.306948578258488	32885.4578041836
A_2301.scale(age)	0.76322670335805	0.0234722485258017	32.5161308052392	6.30844411169385e-232	32885.4578041836
A_2301.sex	0.405449642942852	0.0371256036975753	10.9210249143863	9.14578664260705e-28	32885.4578041836
A_2301.Array	-0.671331546391634	0.0460556074225407	-14.5765430956637	3.96070845096824e-48	32885.4578041836
A_2301.scale(PC1)	-0.0300145853630742	0.0194142446914362	-1.54600839950853	0.122102539279113	32885.4578041836
A_2301.scale(PC2)	0.00411952881341666	0.0186647360017298	0.220711871469003	0.825316787310072	32885.4578041836
A_2301.scale(PC3)	0.00439258766841876	0.0190534756073795	0.23053996860906	0.817672209310517	32885.4578041836
A_2301.scale(PC4)	0.0221080315245098	0.0266147010894988	0.830669916230352	0.406160125723375	32885.4578041836
A_2301.scale(PC5)	0.140337530203652	0.0252838388946788	5.55048348426184	2.84880625229772e-08	32885.4578041836
A_2301.scale(PC6)	-0.0422093528770786	0.0189062385978067	-2.23256215977171	0.0255778318144887	32885.4578041836
A_2301.scale(PC7)	-0.000820793635790054	0.0194109978743	-0.0422849789127419	0.966271519667466	32885.4578041836
A_2301.scale(PC8)	0.00538297702247351	0.0204081789495631	0.263765671389741	0.791960488300307	32885.4578041836
A_2301.scale(PC9)	0.0572455505128633	0.0191676984692958	2.98656359836646	0.0028213214761036	32885.4578041836
A_2301.scale(PC10)	0.0119287248990951	0.0202011351442428	0.590497752424312	0.554856992150928	32885.4578041836
A_2301.scale(N_CNV)	-0.0262165531942745	0.0305239713848184	-0.85888408371768	0.390404471417963	32885.4578041836
A_2301.scale(LEN_CNV)	0.0355331100414694	0.0270194664295554	1.31509295840873	0.188478662854918	32885.4578041836
A_2402.(Intercept)	-4.60583223068323	0.0499739472652102	-92.164667446424	0	32658.7040058368
A_2402.as.numeric(gcounts)	-0.0327561364053275	0.0514570957177207	-0.636571807025771	0.524403794131725	32658.7040058368
A_2402.scale(age)	0.762032966576171	0.0235402454802586	32.3714961772692	6.91482293942882e-230	32658.7040058368
A_2402.sex	0.404143070363916	0.0372505406971713	10.8493209172291	2.00912473618425e-27	32658.7040058368
A_2402.Array	-0.670262464753118	0.0462380749776498	-14.4958989983278	1.28607475005035e-47	32658.7040058368
A_2402.scale(PC1)	-0.0280216517017699	0.0194807807763363	-1.43842549348989	0.150313363531029	32658.7040058368
