ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-3.85677181645615	0.0534715543861663	-72.1275425921402	0	30038.2250418103
A_101.as.numeric(gcounts)	-0.0381008635901855	0.033701208421898	-1.13054888457438	0.258245012103807	30038.2250418103
A_101.scale(age)	-0.173627302636832	0.0184220723560609	-9.42496041058642	4.30267852129823e-21	30038.2250418103
A_101.sex	-7.8546698978081	1.00004541631725	-7.85431318382875	4.01968721502936e-15	30038.2250418103
A_101.Array	-0.283857112626686	0.0554443132825781	-5.1196794733479	3.06055384423657e-07	30038.2250418103
A_101.scale(PC1)	0.0546356547205589	0.0195349176725031	2.79682032125801	0.00516082250672383	30038.2250418103
A_101.scale(PC2)	-0.00519161926257618	0.018856471637079	-0.275322942833456	0.783068139508925	30038.2250418103
A_101.scale(PC3)	-0.024188879322963	0.0192527880611691	-1.25638319219591	0.208977072527308	30038.2250418103
A_101.scale(PC4)	-0.0490924793879655	0.0265572932663205	-1.8485498087346	0.0645228458506238	30038.2250418103
A_101.scale(PC5)	0.0435392457244572	0.0263610601769136	1.65165002591921	0.0986059156524345	30038.2250418103
A_101.scale(PC6)	-0.0169124188142845	0.0190769018756295	-0.88653906826925	0.375327111307917	30038.2250418103
A_101.scale(PC7)	-0.0143675177029851	0.01935376095058	-0.742363085896982	0.457867378748738	30038.2250418103
A_101.scale(PC8)	-0.0101131399936459	0.0204522011759997	-0.49447684905004	0.620969452383971	30038.2250418103
A_101.scale(PC9)	-0.024823968669676	0.0189012929508575	-1.31334764950827	0.189065829149415	30038.2250418103
A_101.scale(PC10)	0.0484597661647698	0.0205941401626354	2.35308518744045	0.0186183681698104	30038.2250418103
A_101.scale(N_CNV)	-0.022963882629212	0.0320755871483559	-0.71593023451136	0.474034428320755	30038.2250418103
A_101.scale(LEN_CNV)	0.0334215073458265	0.0302234085378094	1.10581529227639	0.268806474655355	30038.2250418103
A_201.(Intercept)	-3.83026689138518	0.0543149838873207	-70.519525502047	0	29624.4038606888
A_201.as.numeric(gcounts)	-0.0590111592486699	0.030063110972102	-1.96290927121385	0.049656717306237	29624.4038606888
A_201.scale(age)	-0.176860869172939	0.0185480908203016	-9.53526003761843	1.49510396300286e-21	29624.4038606888
A_201.sex	-7.84094864219761	1.00005876973159	-7.84048785883062	4.48799327518234e-15	29624.4038606888
A_201.Array	-0.295261019723162	0.0555686587433318	-5.31344513976762	1.07571831156711e-07	29624.4038606888
A_201.scale(PC1)	0.0525125198975356	0.0196744081236775	2.66907749231544	0.00760598996448855	29624.4038606888
A_201.scale(PC2)	-0.00727350244596931	0.01898799753697	-0.383057899170655	0.701676834710841	29624.4038606888
A_201.scale(PC3)	-0.0264718896391078	0.0193883863559657	-1.36534774751704	0.172143778532586	29624.4038606888
A_201.scale(PC4)	-0.049348442059082	0.0267481729861303	-1.8449275800882	0.0650480740459734	29624.4038606888
A_201.scale(PC5)	0.0363051666701607	0.0265598613254455	1.36691853264229	0.171650842353572	29624.4038606888
A_201.scale(PC6)	-0.0163973094260053	0.0191983837228263	-0.854098431552309	0.393050452894816	29624.4038606888
A_201.scale(PC7)	-0.0120635848763029	0.019498633700307	-0.618688727719059	0.536121437318176	29624.4038606888
A_201.scale(PC8)	-0.0123658575777743	0.0205978878459751	-0.600345902950946	0.548275732678117	29624.4038606888
A_201.scale(PC9)	-0.0208197709079933	0.0191357799084058	-1.08800221405389	0.276594130114583	29624.4038606888
A_201.scale(PC10)	0.0467880581786589	0.020730738363574	2.2569412318121	0.0240117471892171	29624.4038606888
A_201.scale(N_CNV)	-0.0237188521409577	0.0320603343549681	-0.739819238263254	0.459409684012752	29624.4038606888
A_201.scale(LEN_CNV)	0.0353440995945233	0.0302510333597685	1.16836007465213	0.242661552456631	29624.4038606888
A_205.(Intercept)	-3.8648819958616	0.0518253233158574	-74.5751641973651	0	30117.0345144227
A_205.as.numeric(gcounts)	-0.195545948357173	0.168201960519385	-1.16256640382403	0.245005468263877	30117.0345144227
A_205.scale(age)	-0.173713293185029	0.0183946347417798	-9.44369353474971	3.59865436116139e-21	30117.0345144227
A_205.sex	-7.85815057959465	1.00004384454946	-7.85780605762828	3.90919949755385e-15	30117.0345144227
A_205.Array	-0.285896148178685	0.0553109614994552	-5.16888769293046	2.3549135089937e-07	30117.0345144227
A_205.scale(PC1)	0.0540075332030638	0.0195070252350445	2.76861964099164	0.00562943126601598	30117.0345144227
A_205.scale(PC2)	-0.00551315143660311	0.0188290319330924	-0.292800578181273	0.769674586288863	30117.0345144227
A_205.scale(PC3)	-0.0257352512583253	0.0192217365408936	-1.33886192871151	0.18061562560143	30117.0345144227
A_205.scale(PC4)	-0.0494484864145699	0.0265242713677834	-1.86427313040653	0.0622833581368906	30117.0345144227
