ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-3.05201560354115	0.024594228702791	-124.094788270177	0	148901.189988306
A_101.as.factor(gcounts)1	0.0262514601192067	0.0157747432615606	1.66414499963213	0.0960834561933984	148901.189988306
A_101.as.factor(gcounts)2	0.184055935373962	0.0361288274946066	5.09443422711238	3.49784239577352e-07	148901.189988306
A_101.scale(age)	0.636148825071944	0.00868125760456136	73.2784181796074	0	148901.189988306
A_101.sex	0.194039390805263	0.0145211150833143	13.3625682113234	1.00051643206695e-40	148901.189988306
A_101.Array	0.0574454653942183	0.0234625917393093	2.44838532897344	0.0143498099246949	148901.189988306
A_101.scale(PC1)	-0.0147199354627596	0.00766660393081919	-1.92000729339708	0.0548569781623618	148901.189988306
A_101.scale(PC2)	0.00790944685219506	0.00739012566775321	1.0702723076426	0.284496755487533	148901.189988306
A_101.scale(PC3)	-0.00617253578031216	0.00753864262365271	-0.818786098301788	0.412908463769376	148901.189988306
A_101.scale(PC4)	0.00484188651983595	0.0105050167085327	0.460911834238507	0.644861860924029	148901.189988306
A_101.scale(PC5)	0.0327408880357157	0.0103015932696883	3.17823536404348	0.00148174413829594	148901.189988306
A_101.scale(PC6)	-0.0113356616247764	0.00747136858714529	-1.51721354562533	0.129212777444814	148901.189988306
A_101.scale(PC7)	-0.00421885305273964	0.00765652118612668	-0.551014351058551	0.581623836806875	148901.189988306
A_101.scale(PC8)	-0.0103394062019869	0.0080473981235695	-1.28481355628529	0.198857444000632	148901.189988306
A_101.scale(PC9)	-0.000824065113339772	0.00743616439357036	-0.11081857120484	0.911760218367273	148901.189988306
A_101.scale(PC10)	-0.00136482561231565	0.00799654440247216	-0.170676925384633	0.864477807455226	148901.189988306
A_101.scale(N_CNV)	-0.0191335271469044	0.0129127348721889	-1.48175636968383	0.13840513214066	148901.189988306
A_101.scale(LEN_CNV)	0.0260668718336081	0.0119231035462212	2.18624888499516	0.0287974015430886	148901.189988306
A_201.(Intercept)	-3.03055440896108	0.0250964148661052	-120.756467612196	0	146871.90975191
A_201.as.factor(gcounts)1	-0.0204251473746607	0.015357611207567	-1.32996903610874	0.183528473475897	146871.90975191
A_201.as.factor(gcounts)2	-0.00102367545804068	0.0285100317740415	-0.035905798567813	0.971357472261989	146871.90975191
A_201.scale(age)	0.637192353300158	0.00874283195594174	72.881688280319	0	146871.90975191
