ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-2.15504137021564	0.0168043458251812	-128.243098103011	0	247749.953439856
A_101.as.factor(gcounts)1	-0.0089390522660501	0.0113237093152323	-0.789410255703541	0.429872263677966	247749.953439856
A_101.as.factor(gcounts)2	-0.0494135012769103	0.0280653222436767	-1.76066039249	0.0782959002848492	247749.953439856
A_101.scale(age)	0.687902744486133	0.00617758558644728	111.354627930253	0	247749.953439856
A_101.sex	0.509633700566817	0.0104638656095497	48.7041519437813	0	247749.953439856
A_101.Array	-0.146759838448013	0.0158689253464289	-9.24825312641853	2.28191413739716e-20	247749.953439856
A_101.scale(PC1)	-0.00766320702425667	0.00549357136853215	-1.39494083359915	0.163033682205488	247749.953439856
A_101.scale(PC2)	-0.00154647968099899	0.00529620246580252	-0.29199784014765	0.770288275359439	247749.953439856
A_101.scale(PC3)	-0.0098458017818909	0.00540389949852683	-1.82198092036593	0.0684578807096286	247749.953439856
A_101.scale(PC4)	0.00950305583766769	0.00753066857106414	1.26191396527292	0.206979746250481	247749.953439856
A_101.scale(PC5)	0.00498659969542584	0.00743109559154168	0.671045020750608	0.502191849625436	247749.953439856
A_101.scale(PC6)	-0.00968751221752502	0.00535351036878946	-1.80956261409382	0.0703636419839332	247749.953439856
A_101.scale(PC7)	0.00666027006458058	0.00549113464734014	1.21291326698877	0.225162982734221	247749.953439856
A_101.scale(PC8)	-0.0194286232944893	0.00576665020663496	-3.36913504344954	0.000754044750800761	247749.953439856
A_101.scale(PC9)	0.0218831417415205	0.00538344399994709	4.06489632691184	4.80538173870129e-05	247749.953439856
A_101.scale(PC10)	0.0460346169267412	0.00572269385239536	8.04422150024194	8.67954072362305e-16	247749.953439856
A_101.scale(N_CNV)	0.00781679859932049	0.00956516370479059	0.817215349425285	0.413805372221907	247749.953439856
A_101.scale(LEN_CNV)	-0.00574203195272176	0.00961750821758984	-0.597039464153504	0.550481032798442	247749.953439856
A_201.(Intercept)	-2.15264875942317	0.0171681665943905	-125.386059576479	0	244267.950516243
A_201.as.factor(gcounts)1	-0.00533618526160798	0.0109981313497675	-0.485190173849014	0.627541451596336	244267.950516243
A_201.as.factor(gcounts)2	0.00678193765697502	0.020462939385207	0.331425389544857	0.740323189479851	244267.950516243
A_201.scale(age)	0.68783514626765	0.00622072269457564	110.571581476768	0	244267.950516243
A_201.sex	0.509165775835009	0.0105380167144915	48.3170400683482	0	244267.950516243
A_201.Array	-0.152901452015682	0.0159553168593288	-9.583103448446	9.41718291946465e-22	244267.950516243
A_201.scale(PC1)	-0.0085567473177929	0.00553468460568112	-1.54602256992381	0.122099117080997	244267.950516243
A_201.scale(PC2)	-0.00262117379569068	0.00533391629364308	-0.491416372396878	0.62313198673431	244267.950516243
A_201.scale(PC3)	-0.00915536978417279	0.00544385696048585	-1.68178000462299	0.0926115074434866	244267.950516243
A_201.scale(PC4)	0.00963324160275798	0.00758360759590043	1.27027163272076	0.203987889177556	244267.950516243
A_201.scale(PC5)	0.00427604899878947	0.00747971600872235	0.571686009709864	0.567534714170801	244267.950516243
A_201.scale(PC6)	-0.00968871759951069	0.00538947876087515	-1.79770957997753	0.0722230424948898	244267.950516243
A_201.scale(PC7)	0.00731111815736596	0.0055316189738748	1.32169590709258	0.186269432127703	244267.950516243
A_201.scale(PC8)	-0.0201890372112196	0.00580870181571484	-3.47565391575106	0.00050960946719089	244267.950516243
A_201.scale(PC9)	0.0212641740651272	0.00542581893651312	3.91907181458445	8.88906282828864e-05	244267.950516243
A_201.scale(PC10)	0.0462263579141819	0.00576229580724506	8.02221188576616	1.03857788442916e-15	244267.950516243
A_201.scale(N_CNV)	0.00763585799891355	0.0096446422834338	0.791720187697303	0.428523848496388	244267.950516243
A_201.scale(LEN_CNV)	-0.00543969043456845	0.00966697708260946	-0.562708526986606	0.573633376895179	244267.950516243
A_205.(Intercept)	-2.15955650402534	0.0163597828357876	-132.003983530957	0	248039.134303036
A_205.as.factor(gcounts)1	0.0228911958109745	0.042963074102857	0.532810937973645	0.594164461458349	248039.134303036
A_205.as.factor(gcounts)2	0.109689950975188	0.640587883115087	0.171233259114708	0.864040356690725	248039.134303036
A_205.scale(age)	0.688051959947926	0.00617431348570342	111.437807869831	0	248039.134303036
A_205.sex	0.511008547109881	0.0104581575928158	48.8621960966543	0	248039.134303036
A_205.Array	-0.148035711268169	0.0158528721672687	-9.33810035848376	9.80779317717161e-21	248039.134303036
A_205.scale(PC1)	-0.00776533801895938	0.00549017757549283	-1.41440562025215	0.157242840854186	248039.134303036
A_205.scale(PC2)	-0.00169559467563326	0.00529330808141338	-0.320327978185717	0.748719716115866	248039.134303036
A_205.scale(PC3)	-0.0097448644844962	0.00540040109815295	-1.80447050272417	0.0711575792947833	248039.134303036
A_205.scale(PC4)	0.00926310443580565	0.00752624075060572	1.23077439890029	0.218407253141841	248039.134303036
A_205.scale(PC5)	0.00473630531712813	0.00742380187903372	0.637989185905458	0.523480719612088	248039.134303036
A_205.scale(PC6)	-0.00949994685611759	0.00534990941962822	-1.77572106571811	0.0757789034926241	248039.134303036
A_205.scale(PC7)	0.00665414184923208	0.00548766786345814	1.21256278892922	0.225297022966325	248039.134303036
A_205.scale(PC8)	-0.0193375902136844	0.00576296128436211	-3.3554954231876	0.000792229673884819	248039.134303036
A_205.scale(PC9)	0.0216493240851354	0.00537917851272755	4.02465246950095	5.70595161883047e-05	248039.134303036
A_205.scale(PC10)	0.0462735498806226	0.00571893129648857	8.0912931947678	5.90345589714125e-16	248039.134303036
A_205.scale(N_CNV)	0.00705026948429957	0.00954584376573423	0.738569544748598	0.460168423172725	248039.134303036
A_205.scale(LEN_CNV)	-0.00480445065661442	0.00957484289384312	-0.501778536721873	0.615823312547706	248039.134303036
A_206.(Intercept)	-2.15955280811216	0.0163515540630996	-132.070187321559	0	247975.302387179
A_206.as.factor(gcounts)1	0.121085215640944	0.0849595170186369	1.42521073435931	0.15409629433166	247975.302387179
A_206.scale(age)	0.688099760848189	0.0061749641136663	111.433807254896	0	247975.302387179
A_206.sex	0.510430636887449	0.0104592088778908	48.8020310949542	0	247975.302387179
A_206.Array	-0.147708565143924	0.0158551160884875	-9.31614529465195	1.20643825431274e-20	247975.302387179
A_206.scale(PC1)	-0.0076904354056957	0.00549096464713736	-1.40056181379806	0.161345146709626	247975.302387179
A_206.scale(PC2)	-0.00181707099465271	0.00529374449481324	-0.343248714862053	0.731411359152867	247975.302387179
A_206.scale(PC3)	-0.00982494888472012	0.00540091086885248	-1.81912812917937	0.0688918844710995	247975.302387179
A_206.scale(PC4)	0.00946876899143656	0.007526976631921	1.25797773189313	0.208399809662555	247975.302387179
A_206.scale(PC5)	0.00482277343388243	0.00742375146595098	0.64964101451969	0.515924133438239	247975.302387179
A_206.scale(PC6)	-0.00952265307852555	0.00535085838183476	-1.77964961862069	0.0751333204390661	247975.302387179
A_206.scale(PC7)	0.00673404734224889	0.00548821031810731	1.22700242008423	0.219821681322706	247975.302387179
A_206.scale(PC8)	-0.0192239320479559	0.00576360788644483	-3.33539901164474	0.000851770852580597	247975.302387179
A_206.scale(PC9)	0.0219152899377073	0.00538009540071874	4.07340173461973	4.63314046427647e-05	247975.302387179
A_206.scale(PC10)	0.0461958231486803	0.00571938187954423	8.07706569024581	6.63438118408013e-16	247975.302387179
A_206.scale(N_CNV)	0.00710104705270148	0.00955453610420291	0.743212121996987	0.457353265470101	247975.302387179
A_206.scale(LEN_CNV)	-0.00503526536571456	0.0095822909385206	-0.525476151582176	0.599252227676189	247975.302387179
A_301.(Intercept)	-2.15584190603836	0.0166529066085511	-129.45739483889	0	247718.171405822
A_301.as.factor(gcounts)1	-0.0143066356319937	0.0121189671627908	-1.18051608192485	0.237795018083024	247718.171405822
A_301.as.factor(gcounts)2	0.00617155673552298	0.0363906082601354	0.169592019221171	0.865330999367567	247718.171405822
A_301.scale(age)	0.688267221584262	0.00617848906967703	111.397335792364	0	247718.171405822
