ALL_ID	Estimate	Std. Error	z value	Pr(>|z|)	aic
A_101.(Intercept)	-4.33552465647871	0.049588522968303	-87.4300018826933	0	48333.217187116
A_101.as.numeric(gcounts)	0.000826803638501464	0.0266164308216762	0.0310636555307078	0.975218774357514	48333.217187116
A_101.scale(age)	0.314205110444524	0.0160924763315185	19.5249695554392	6.73570985157977e-85	48333.217187116
A_101.sex	-0.094656936590875	0.0298967088739308	-3.16613233215825	0.00154480498283964	48333.217187116
A_101.Array	0.060494207583053	0.0486051250514983	1.2446055332428	0.213276785447776	48333.217187116
A_101.scale(PC1)	0.00451932952223991	0.0156676952262888	0.288448904383648	0.773003137398137	48333.217187116
A_101.scale(PC2)	0.014681553280086	0.0151183915962692	0.971105503293687	0.331495743604989	48333.217187116
A_101.scale(PC3)	-0.00634722776862007	0.0154202797389424	-0.411615604650203	0.680621192174306	48333.217187116
A_101.scale(PC4)	-0.00545221650520998	0.0214640562601596	-0.254016129995432	0.799483096782463	48333.217187116
A_101.scale(PC5)	-0.015819005576393	0.0213604560468332	-0.740574337069843	0.458951572970656	48333.217187116
A_101.scale(PC6)	0.0147502921089775	0.015273220297544	0.965761759577934	0.334163407655107	48333.217187116
A_101.scale(PC7)	0.0202286792772613	0.0156365039977428	1.29368299206661	0.195774942490209	48333.217187116
A_101.scale(PC8)	-0.00480003657681889	0.0164297106084637	-0.292155880965193	0.770167442587606	48333.217187116
A_101.scale(PC9)	-0.0168710566445823	0.0151214518280076	-1.11570349437837	0.264549074318317	48333.217187116
A_101.scale(PC10)	0.0248170112280974	0.0163773369550302	1.51532641089582	0.129689763119456	48333.217187116
A_101.scale(N_CNV)	-0.0143960639313234	0.0264940455201881	-0.543369789274114	0.586875221945999	48333.217187116
A_101.scale(LEN_CNV)	0.0201083723386282	0.0249003355581824	0.807554271372878	0.419347220262722	48333.217187116
A_201.(Intercept)	-4.3354537476951	0.0504852434988963	-85.8756628120429	0	47636.0118602598
A_201.as.numeric(gcounts)	0.000661997163340543	0.023725610557165	0.0279022182272407	0.977740139244066	47636.0118602598
A_201.scale(age)	0.318000445210431	0.0162266758252578	19.5973869592837	1.62770403774881e-85	47636.0118602598
A_201.sex	-0.100468345106875	0.0301231643188391	-3.33525203539262	0.000852221207861807	47636.0118602598
A_201.Array	0.0615766686151763	0.0489629391985502	1.25761789678263	0.208529977786987	47636.0118602598
A_201.scale(PC1)	0.00419818096707375	0.0157865799141232	0.265933532779822	0.790290399236747	47636.0118602598
A_201.scale(PC2)	0.0189004084857555	0.015230009827913	1.24099778656187	0.214606566556928	47636.0118602598
A_201.scale(PC3)	-0.00449741158873585	0.0155360101555402	-0.289483048975226	0.772211749829245	47636.0118602598
A_201.scale(PC4)	-0.00490112048711194	0.0216207977401089	-0.226685460269574	0.820668333853493	47636.0118602598
A_201.scale(PC5)	-0.0155803274245195	0.0214953493207377	-0.724823178820748	0.46856051404342	47636.0118602598
A_201.scale(PC6)	0.0150651006999834	0.0153770062649948	0.979716106006831	0.32722627361294	47636.0118602598
A_201.scale(PC7)	0.018066872502693	0.0157466174527105	1.14734942643717	0.251237233979476	47636.0118602598
A_201.scale(PC8)	0.00199377664937797	0.0165406933091623	0.120537671070509	0.90405723997644	47636.0118602598
A_201.scale(PC9)	-0.0167824194431938	0.0152523498215313	-1.10031697669971	0.271194037841459	47636.0118602598
A_201.scale(PC10)	0.0284483219439293	0.01649556813555	1.7246039487794	0.0845988713316255	47636.0118602598
A_201.scale(N_CNV)	-0.0237351480669638	0.0277893006668764	-0.854111024652555	0.393043475955909	47636.0118602598
A_201.scale(LEN_CNV)	0.0237571500839656	0.0251934069851748	0.942990763335248	0.345685627459132	47636.0118602598
A_205.(Intercept)	-4.3289339467189	0.048451756902298	-89.3452420197703	0	48393.4162577818
A_205.as.numeric(gcounts)	-0.417393882922198	0.150127036580218	-2.78027124514091	0.00543135108189841	48393.4162577818
A_205.scale(age)	0.314329293206117	0.0160809578329686	19.5466772857081	4.40279421753449e-85	48393.4162577818
A_205.sex	-0.095873938785033	0.0298759422104985	-3.20906829011547	0.00133165859315741	48393.4162577818
A_205.Array	0.0601093817412577	0.0485568225496435	1.23791835184032	0.215746336861359	48393.4162577818
A_205.scale(PC1)	0.00497687096531428	0.0156557154050809	0.317894828600365	0.750564715466767	48393.4162577818
A_205.scale(PC2)	0.014712086399772	0.0151078493745103	0.973804148762163	0.330153792765881	48393.4162577818
A_205.scale(PC3)	-0.00677686545265972	0.0154094870026338	-0.439785273286607	0.660092634733183	48393.4162577818
A_205.scale(PC4)	-0.00649145956643577	0.0214493446043178	-0.302641394699259	0.762163164523443	48393.4162577818
A_205.scale(PC5)	-0.0145583618388519	0.0213375864182248	-0.682287188133768	0.495057372696918	48393.4162577818
A_205.scale(PC6)	0.0147790429076932	0.0152609219711738	0.968423987463481	0.332832664381549	48393.4162577818
A_205.scale(PC7)	0.0205872847009221	0.0156256784970524	1.31752900872789	0.187661364010294	48393.4162577818
A_205.scale(PC8)	-0.00394982262195169	0.0164165415515463	-0.240600165969772	0.809865021535902	48393.4162577818
A_205.scale(PC9)	-0.0161581007772554	0.0151089184351434	-1.06944126057836	0.284870883609623	48393.4162577818
A_205.scale(PC10)	0.0263766224162943	0.0163658928411964	1.61168245889395	0.10703105666615	48393.4162577818
A_205.scale(N_CNV)	-0.0136380230161001	0.0264825508903711	-0.51498147110363	0.606565967888548	48393.4162577818
A_205.scale(LEN_CNV)	0.0192862379645975	0.0249367675702195	0.773405691426898	0.439282322735554	48393.4162577818
